rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,label,event_id
401,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/sonoma-county-college-fair/,more info,17,400,Div,9,0,https://www.wacac.org/events/sonoma-county-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
406,Span,class:day,12,18,405,Div,2,0,,0,1,0,False,False,False,True,1,0.0,1.0,0.0,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,5.0
407,Span,class:month,mar,18,405,Div,3,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,5.0
410,A,href:https://www.wacac.org/events/san-joaquin-college-fair/,san joaquin college fair,17,409,H3,24,0,https://www.wacac.org/events/san-joaquin-college-fair/,0,0,0,True,True,False,True,4,0.875,0.0,0.125,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Name,5.0
412,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 12, 2026",17,411,Div,14,0,,1,1,0,False,False,False,False,3,0.35714287,0.42857143,0.14285715,True,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,Date,5.0
414,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,10:00 am - 12:00 pm,17,411,Div,19,1,,1,1,0,False,False,False,False,5,0.21052632,0.42105263,0.21052632,False,True,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,StartEndTime,5.0
418,A,href:https://www.wacac.org/locations/university-of-the-pacific-janssen-lagorio-gym/,university of the pacific: janssen-lagorio gym,18,416,Div,46,1,https://www.wacac.org/locations/university-of-the-pacific-janssen-lagorio-gym/,0,0,0,True,True,False,True,6,0.84782606,0.0,0.10869565,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Location,5.0
424,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,423,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,True,True,False,True,2,0.9230769,0.0,0.07692308,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
425,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,408,Div,146,2,,0,0,0,False,False,False,True,26,0.74657536,0.01369863,0.17123288,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Description,5.0
427,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/san-joaquin-college-fair/,more info,17,426,Div,9,0,https://www.wacac.org/events/san-joaquin-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
432,Span,class:day,19,18,431,Div,2,0,,0,1,0,False,False,False,True,1,0.0,1.0,0.0,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,6.0
433,Span,class:month,mar,18,431,Div,3,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,6.0
436,A,href:https://www.wacac.org/events/central-coast-college-fair/,central coast college fair,17,435,H3,26,0,https://www.wacac.org/events/central-coast-college-fair/,0,0,0,True,True,False,True,4,0.88461536,0.0,0.115384616,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Name,6.0
438,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 19, 2026",17,437,Div,14,0,,1,1,0,False,False,False,False,3,0.35714287,0.42857143,0.14285715,True,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,Date,6.0
440,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,6:00 pm - 8:00 pm,17,437,Div,17,1,,1,1,0,False,False,False,False,5,0.23529412,0.3529412,0.23529412,False,True,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,StartEndTime,6.0
444,A,href:https://www.wacac.org/locations/templeton-high-school/,templeton high school,18,442,Div,21,1,https://www.wacac.org/locations/templeton-high-school/,0,0,0,True,True,False,True,3,0.9047619,0.0,0.0952381,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Location,6.0
450,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,449,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,True,True,False,True,2,0.9230769,0.0,0.07692308,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
451,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,434,Div,146,2,,0,0,0,False,False,False,True,26,0.74657536,0.01369863,0.17123288,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Description,6.0
453,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/central-coast-college-fair/,more info,17,452,Div,9,0,https://www.wacac.org/events/central-coast-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
458,Span,class:day,21,18,457,Div,2,0,,0,1,0,False,False,False,True,1,0.0,1.0,0.0,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,7.0
459,Span,class:month,mar,18,457,Div,3,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,7.0
462,A,href:https://www.wacac.org/events/los-angeles-county-college-fair/,los angeles county college fair,17,461,H3,31,0,https://www.wacac.org/events/los-angeles-county-college-fair/,0,0,0,True,True,False,True,5,0.87096775,0.0,0.12903225,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Name,7.0
464,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 21, 2026",17,463,Div,14,0,,1,1,0,False,False,False,False,3,0.35714287,0.42857143,0.14285715,True,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,Date,7.0
466,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,11:30 am - 1:30 pm,17,463,Div,18,1,,1,1,0,False,False,False,False,5,0.22222222,0.3888889,0.22222222,False,True,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,StartEndTime,7.0
470,A,href:https://www.wacac.org/locations/granada-hills-charter/,granada hills charter,18,468,Div,21,1,https://www.wacac.org/locations/granada-hills-charter/,0,0,0,True,True,False,True,3,0.9047619,0.0,0.0952381,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Location,7.0
476,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,475,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,True,True,False,True,2,0.9230769,0.0,0.07692308,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
477,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,460,Div,146,2,,0,0,0,False,False,False,True,26,0.74657536,0.01369863,0.17123288,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Description,7.0
479,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/los-angeles-county-college-fair/,more info,17,478,Div,9,0,https://www.wacac.org/events/los-angeles-county-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
484,Span,class:day,18,18,483,Div,2,0,,0,1,0,False,False,False,True,1,0.0,1.0,0.0,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,8.0
485,Span,class:month,apr,18,483,Div,3,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,8.0
488,A,href:https://www.wacac.org/events/san-diego-county-college-fair/,san diego county college fair,17,487,H3,29,0,https://www.wacac.org/events/san-diego-county-college-fair/,0,0,0,True,True,False,True,5,0.86206895,0.0,0.13793103,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Name,8.0
490,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"april 18, 2026",17,489,Div,14,0,,1,1,0,False,False,False,False,3,0.35714287,0.42857143,0.14285715,True,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,Date,8.0
492,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,1:00 pm - 3:00 pm,17,489,Div,17,1,,1,1,0,False,False,False,False,5,0.23529412,0.3529412,0.23529412,False,True,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,StartEndTime,8.0
496,A,href:https://www.wacac.org/locations/scripps-ranch-high-school/,scripps ranch high school,18,494,Div,25,1,https://www.wacac.org/locations/scripps-ranch-high-school/,0,0,0,True,True,False,True,4,0.88,0.0,0.12,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Location,8.0
502,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,501,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,True,True,False,True,2,0.9230769,0.0,0.07692308,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
503,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,486,Div,146,2,,0,0,0,False,False,False,True,26,0.74657536,0.01369863,0.17123288,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Description,8.0
505,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/san-diego-county-college-fair/,more info,17,504,Div,9,0,https://www.wacac.org/events/san-diego-county-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
510,Span,class:day,21,18,509,Div,2,0,,0,1,0,False,False,False,True,1,0.0,1.0,0.0,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,9.0
511,Span,class:month,apr,18,509,Div,3,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Date,9.0
514,A,href:https://www.wacac.org/events/north-san-diego-county-college-fair/,north san diego county college fair,17,513,H3,35,0,https://www.wacac.org/events/north-san-diego-county-college-fair/,0,0,0,True,True,False,True,6,0.85714287,0.0,0.14285715,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Name,9.0
516,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"april 21, 2026",17,515,Div,14,0,,1,1,0,False,False,False,False,3,0.35714287,0.42857143,0.14285715,True,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,Date,9.0
518,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,4:30 pm - 6:30 pm,17,515,Div,17,1,,1,1,0,False,False,False,False,5,0.23529412,0.3529412,0.23529412,False,True,True,False,1,True,False,False,False,True,False,False,False,False,False,False,False,StartEndTime,9.0
522,A,href:https://www.wacac.org/locations/miracosta-college-san-elijo-campus/,miracosta college - san elijo campus,18,520,Div,36,1,https://www.wacac.org/locations/miracosta-college-san-elijo-campus/,0,0,0,True,True,False,True,6,0.8333333,0.0,0.1388889,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Location,9.0
528,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,527,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,True,True,False,True,2,0.9230769,0.0,0.07692308,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
529,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,512,Div,146,2,,0,0,0,False,False,False,True,26,0.74657536,0.01369863,0.17123288,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Description,9.0
531,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/north-san-diego-county-college-fair/,more info,17,530,Div,9,0,https://www.wacac.org/events/north-san-diego-county-college-fair/,0,0,0,True,True,False,True,2,0.8888889,0.0,0.11111111,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,False,False,Other,
532,H2,class:wp-block-heading has-text-align-center,"high school students, parents & counselors",12,292,Div,42,3,,0,1,0,False,False,False,True,6,0.8333333,0.0,0.11904762,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
533,P,,"wacac is pleased to host college fairs in california and nevada for high school students, their parents, and high school counselors. all of wacac’s fairs are free to attend and include free parking. we typically welcome representatives from more than 100 institutions at our events!",12,292,Div,284,4,,0,9,0,False,False,False,True,45,0.8120567,0.010638298,0.15602838,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
534,P,,"prior to attending a wacac college fair, students and parents can register using a special link to receive an event barcode.",12,292,Div,124,5,,0,9,0,False,False,False,True,21,0.82258064,0.0,0.16129032,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
535,P,,"after registering, you’ll get a reminder with your personal barcode two hours before the fair.",12,292,Div,96,6,,1,9,0,False,False,False,False,15,0.81914896,0.0,0.14893617,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
536,Unknown,,step 1:,13,535,P,7,0,,0,0,0,False,False,False,True,2,0.5714286,0.14285715,0.14285715,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
537,P,,"at the fair, show your barcode to colleges. they’ll scan it to get your information.",12,292,Div,86,7,,1,9,0,False,False,False,False,15,0.78571427,0.0,0.16666667,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
538,Unknown,,step 2:,13,537,P,7,0,,0,0,0,False,False,False,True,2,0.5714286,0.14285715,0.14285715,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
539,P,,", you’ll get a report with information about all of the colleges that scanned your barcode. you’ll also start receiving information directly from the colleges about the application process, financial aid, and important deadlines.",12,292,Div,233,8,,1,9,0,False,False,False,False,34,0.8253275,0.0,0.14410481,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
540,Unknown,,the next day,13,539,P,12,0,,0,0,0,False,False,False,True,3,0.8333333,0.0,0.16666667,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
541,H2,class:wp-block-heading has-text-align-center,college & university guidelines,12,292,Div,31,9,,0,1,0,False,False,False,True,4,0.87096775,0.0,0.09677419,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
542,P,,"wacac college fair exhibitors play a major role in the success of each of our programs. the of the western association for college admission counseling, along with members of the local planning committee are responsible for creating a professional and safe environment for the delivery of wacac’s college fair program.",12,292,Div,320,10,,1,9,0,False,False,False,False,50,0.8333333,0.0,0.15408805,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
543,A,href:https://wacac2.wpengine.com/about-us/executive-board/,executive board,13,542,P,15,0,https://wacac2.wpengine.com/about-us/executive-board/,0,0,0,True,True,False,True,2,0.93333334,0.0,0.06666667,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
544,P,,wacac college fair exhibitor rules and regulations:,12,292,Div,51,11,,0,9,0,False,False,False,True,7,0.8627451,0.0,0.11764706,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
546,Li,,"our college fairs are for two- and four-year colleges and universities that are regionally accredited. on a space-available basis, we may accommodate some non-profit organizational members who assist students with the transition from high school to college. wacac reserves the right to refuse the registration of any institution or organization. independent counselors and/or educational consultants are not eligible. non-profits who would like to exhibit, should reach out to the college fair chair before registering to see if accommodations can be made.",13,545,Ul,556,0,,0,11,0,False,False,False,True,81,0.8327338,0.0,0.1438849,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
547,Li,,"representatives must present clear and accurate information concerning their institution or agency while avoiding ambiguous, questionable, or false information about competing institutions and agencies.",13,545,Ul,202,1,,0,11,0,False,False,False,True,24,0.8712871,0.0,0.11386139,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
548,Li,,"only full-time admissions officers, institutional representatives, delegated salaried school officials, or trained alumni shall represent schools or agencies during wacac programs. use of current students or recruits during wacac fairs will not be allowed.",13,545,Ul,256,2,,0,11,0,False,False,False,True,34,0.84765625,0.0,0.12890625,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,Other,
549,Li,,representatives are expected to be on time and stay until the program has been completed.,13,545,Ul,89,3,,0,11,0,False,False,False,True,15,0.83146065,0.0,0.15730338,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,Other,
