rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,label,event_id
406,Span,class:day,12,18,405,Div,2,0,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,5
407,Span,class:month,mar,18,405,Div,3,1,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,5
410,A,href:https://www.wacac.org/events/san-joaquin-college-fair/,san joaquin college fair,17,409,H3,24,0,https://www.wacac.org/events/san-joaquin-college-fair/,0,0,0,true,true,false,true,4,0.875,0.0,0.125,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Name,5
412,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 12, 2026",17,411,Div,14,0,,1,1,0,false,false,false,false,3,0.35714287,0.42857143,0.14285715,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,Date,5
414,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,10:00 am - 12:00 pm,17,411,Div,19,1,,1,1,0,false,false,false,false,5,0.21052632,0.42105263,0.21052632,false,true,true,false,1,true,false,false,false,true,false,false,false,false,false,false,false,StartEndTime,5
418,A,href:https://www.wacac.org/locations/university-of-the-pacific-janssen-lagorio-gym/,university of the pacific: janssen-lagorio gym,18,416,Div,46,1,https://www.wacac.org/locations/university-of-the-pacific-janssen-lagorio-gym/,0,0,0,true,true,false,true,6,0.84782606,0.0,0.10869565,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Location,5
424,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,423,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,true,true,false,true,2,0.9230769,0.0,0.07692308,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
425,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,408,Div,146,2,,0,0,0,false,false,false,true,26,0.74657536,0.01369863,0.17123288,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Description,5
427,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/san-joaquin-college-fair/,more info,17,426,Div,9,0,https://www.wacac.org/events/san-joaquin-college-fair/,0,0,0,true,true,false,true,2,0.8888889,0.0,0.11111111,false,false,false,false,2,true,false,false,false,false,false,false,false,false,false,false,false,Other,
432,Span,class:day,19,18,431,Div,2,0,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,6
433,Span,class:month,mar,18,431,Div,3,1,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,6
436,A,href:https://www.wacac.org/events/central-coast-college-fair/,central coast college fair,17,435,H3,26,0,https://www.wacac.org/events/central-coast-college-fair/,0,0,0,true,true,false,true,4,0.88461536,0.0,0.115384616,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Name,6
438,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 19, 2026",17,437,Div,14,0,,1,1,0,false,false,false,false,3,0.35714287,0.42857143,0.14285715,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,Date,6
440,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,6:00 pm - 8:00 pm,17,437,Div,17,1,,1,1,0,false,false,false,false,5,0.23529412,0.3529412,0.23529412,false,true,true,false,1,true,false,false,false,true,false,false,false,false,false,false,false,StartEndTime,6
444,A,href:https://www.wacac.org/locations/templeton-high-school/,templeton high school,18,442,Div,21,1,https://www.wacac.org/locations/templeton-high-school/,0,0,0,true,true,false,true,3,0.9047619,0.0,0.0952381,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Location,6
450,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,449,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,true,true,false,true,2,0.9230769,0.0,0.07692308,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
451,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,434,Div,146,2,,0,0,0,false,false,false,true,26,0.74657536,0.01369863,0.17123288,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Description,6
453,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/central-coast-college-fair/,more info,17,452,Div,9,0,https://www.wacac.org/events/central-coast-college-fair/,0,0,0,true,true,false,true,2,0.8888889,0.0,0.11111111,false,false,false,false,2,true,false,false,false,false,false,false,false,false,false,false,false,Other,
458,Span,class:day,21,18,457,Div,2,0,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,7
459,Span,class:month,mar,18,457,Div,3,1,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,7
462,A,href:https://www.wacac.org/events/los-angeles-county-college-fair/,los angeles county college fair,17,461,H3,31,0,https://www.wacac.org/events/los-angeles-county-college-fair/,0,0,0,true,true,false,true,5,0.87096775,0.0,0.12903225,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Name,7
464,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"march 21, 2026",17,463,Div,14,0,,1,1,0,false,false,false,false,3,0.35714287,0.42857143,0.14285715,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,Date,7
466,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,11:30 am - 1:30 pm,17,463,Div,18,1,,1,1,0,false,false,false,false,5,0.22222222,0.3888889,0.22222222,false,true,true,false,1,true,false,false,false,true,false,false,false,false,false,false,false,StartEndTime,7
470,A,href:https://www.wacac.org/locations/granada-hills-charter/,granada hills charter,18,468,Div,21,1,https://www.wacac.org/locations/granada-hills-charter/,0,0,0,true,true,false,true,3,0.9047619,0.0,0.0952381,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Location,7
476,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,475,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,true,true,false,true,2,0.9230769,0.0,0.07692308,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
477,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,460,Div,146,2,,0,0,0,false,false,false,true,26,0.74657536,0.01369863,0.17123288,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Description,7
479,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/los-angeles-county-college-fair/,more info,17,478,Div,9,0,https://www.wacac.org/events/los-angeles-county-college-fair/,0,0,0,true,true,false,true,2,0.8888889,0.0,0.11111111,false,false,false,false,2,true,false,false,false,false,false,false,false,false,false,false,false,Other,
484,Span,class:day,18,18,483,Div,2,0,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,8
485,Span,class:month,apr,18,483,Div,3,1,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,8
488,A,href:https://www.wacac.org/events/san-diego-county-college-fair/,san diego county college fair,17,487,H3,29,0,https://www.wacac.org/events/san-diego-county-college-fair/,0,0,0,true,true,false,true,5,0.86206895,0.0,0.13793103,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Name,8
490,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"april 18, 2026",17,489,Div,14,0,,1,1,0,false,false,false,false,3,0.35714287,0.42857143,0.14285715,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,Date,8
492,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,1:00 pm - 3:00 pm,17,489,Div,17,1,,1,1,0,false,false,false,false,5,0.23529412,0.3529412,0.23529412,false,true,true,false,1,true,false,false,false,true,false,false,false,false,false,false,false,StartEndTime,8
496,A,href:https://www.wacac.org/locations/scripps-ranch-high-school/,scripps ranch high school,18,494,Div,25,1,https://www.wacac.org/locations/scripps-ranch-high-school/,0,0,0,true,true,false,true,4,0.88,0.0,0.12,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Location,8
502,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,501,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,true,true,false,true,2,0.9230769,0.0,0.07692308,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
503,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,486,Div,146,2,,0,0,0,false,false,false,true,26,0.74657536,0.01369863,0.17123288,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Description,8
505,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/san-diego-county-college-fair/,more info,17,504,Div,9,0,https://www.wacac.org/events/san-diego-county-college-fair/,0,0,0,true,true,false,true,2,0.8888889,0.0,0.11111111,false,false,false,false,2,true,false,false,false,false,false,false,false,false,false,false,false,Other,
510,Span,class:day,21,18,509,Div,2,0,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,9
511,Span,class:month,apr,18,509,Div,3,1,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Date,9
514,A,href:https://www.wacac.org/events/north-san-diego-county-college-fair/,north san diego county college fair,17,513,H3,35,0,https://www.wacac.org/events/north-san-diego-county-college-fair/,0,0,0,true,true,false,true,6,0.85714287,0.0,0.14285715,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Name,9
516,Div,class:em-item-meta-line em-event-date em-event-meta-datetime,"april 21, 2026",17,515,Div,14,0,,1,1,0,false,false,false,false,3,0.35714287,0.42857143,0.14285715,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,Date,9
518,Div,class:em-item-meta-line em-event-time em-event-meta-datetime,4:30 pm - 6:30 pm,17,515,Div,17,1,,1,1,0,false,false,false,false,5,0.23529412,0.3529412,0.23529412,false,true,true,false,1,true,false,false,false,true,false,false,false,false,false,false,false,StartEndTime,9
522,A,href:https://www.wacac.org/locations/miracosta-college-san-elijo-campus/,miracosta college - san elijo campus,18,520,Div,36,1,https://www.wacac.org/locations/miracosta-college-san-elijo-campus/,0,0,0,true,true,false,true,6,0.8333333,0.0,0.1388889,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Location,9
528,A,href:https://www.wacac.org/events/categories/college-fairs/,college fairs,21,527,Li,13,0,https://www.wacac.org/events/categories/college-fairs/,0,0,0,true,true,false,true,2,0.9230769,0.0,0.07692308,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
529,Div,class:em-item-desc,see the list of institutions who will be attending this event! (updated on jan. 22) exhibitor rates & details we are pleased to confirm that [...],16,512,Div,146,2,,0,0,0,false,false,false,true,26,0.74657536,0.01369863,0.17123288,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Description,9
531,A,class:em-item-read-more button-;-href:https://www.wacac.org/events/north-san-diego-county-college-fair/,more info,17,530,Div,9,0,https://www.wacac.org/events/north-san-diego-county-college-fair/,0,0,0,true,true,false,true,2,0.8888889,0.0,0.11111111,false,false,false,false,2,true,false,false,false,false,false,false,false,false,false,false,false,Other,
532,H2,class:wp-block-heading has-text-align-center,"high school students, parents & counselors",12,292,Div,42,3,,0,1,0,false,false,false,true,6,0.8333333,0.0,0.11904762,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Other,
533,P,,"wacac is pleased to host college fairs in california and nevada for high school students, their parents, and high school counselors. all of wacac’s fairs are free to attend and include free parking. we typically welcome representatives from more than 100 institutions at our events!",12,292,Div,284,4,,0,9,0,false,false,false,true,45,0.8120567,0.010638298,0.15602838,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
534,P,,"prior to attending a wacac college fair, students and parents can register using a special link to receive an event barcode.",12,292,Div,124,5,,0,9,0,false,false,false,true,21,0.82258064,0.0,0.16129032,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
535,P,,"after registering, you’ll get a reminder with your personal barcode two hours before the fair.",12,292,Div,96,6,,1,9,0,false,false,false,false,15,0.81914896,0.0,0.14893617,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
536,Unknown,,step 1:,13,535,P,7,0,,0,0,0,false,false,false,true,2,0.5714286,0.14285715,0.14285715,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
537,P,,"at the fair, show your barcode to colleges. they’ll scan it to get your information.",12,292,Div,86,7,,1,9,0,false,false,false,false,15,0.78571427,0.0,0.16666667,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
538,Unknown,,step 2:,13,537,P,7,0,,0,0,0,false,false,false,true,2,0.5714286,0.14285715,0.14285715,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
539,P,,", you’ll get a report with information about all of the colleges that scanned your barcode. you’ll also start receiving information directly from the colleges about the application process, financial aid, and important deadlines.",12,292,Div,233,8,,1,9,0,false,false,false,false,34,0.8253275,0.0,0.14410481,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
540,Unknown,,the next day,13,539,P,12,0,,0,0,0,false,false,false,true,3,0.8333333,0.0,0.16666667,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
541,H2,class:wp-block-heading has-text-align-center,college & university guidelines,12,292,Div,31,9,,0,1,0,false,false,false,true,4,0.87096775,0.0,0.09677419,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,Other,
542,P,,"wacac college fair exhibitors play a major role in the success of each of our programs. the of the western association for college admission counseling, along with members of the local planning committee are responsible for creating a professional and safe environment for the delivery of wacac’s college fair program.",12,292,Div,320,10,,1,9,0,false,false,false,false,50,0.8333333,0.0,0.15408805,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
543,A,href:https://wacac2.wpengine.com/about-us/executive-board/,executive board,13,542,P,15,0,https://wacac2.wpengine.com/about-us/executive-board/,0,0,0,true,true,false,true,2,0.93333334,0.0,0.06666667,false,false,false,false,1,false,false,false,false,false,false,false,false,false,false,false,false,Other,
544,P,,wacac college fair exhibitor rules and regulations:,12,292,Div,51,11,,0,9,0,false,false,false,true,7,0.8627451,0.0,0.11764706,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
546,Li,,"our college fairs are for two- and four-year colleges and universities that are regionally accredited. on a space-available basis, we may accommodate some non-profit organizational members who assist students with the transition from high school to college. wacac reserves the right to refuse the registration of any institution or organization. independent counselors and/or educational consultants are not eligible. non-profits who would like to exhibit, should reach out to the college fair chair before registering to see if accommodations can be made.",13,545,Ul,556,0,,0,11,0,false,false,false,true,81,0.8327338,0.0,0.1438849,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
547,Li,,"representatives must present clear and accurate information concerning their institution or agency while avoiding ambiguous, questionable, or false information about competing institutions and agencies.",13,545,Ul,202,1,,0,11,0,false,false,false,true,24,0.8712871,0.0,0.11386139,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
548,Li,,"only full-time admissions officers, institutional representatives, delegated salaried school officials, or trained alumni shall represent schools or agencies during wacac programs. use of current students or recruits during wacac fairs will not be allowed.",13,545,Ul,256,2,,0,11,0,false,false,false,true,34,0.84765625,0.0,0.12890625,false,false,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,Other,
549,Li,,representatives are expected to be on time and stay until the program has been completed.,13,545,Ul,89,3,,0,11,0,false,false,false,true,15,0.83146065,0.0,0.15730338,false,false,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,Other,
550,Li,,"representatives are expected to follow the cancellation policy. in the event of an emergency, the representative scheduled for the event has the responsibility of contacting the host coordinator as soon as the representative knows he or she will be unable to attend. registration fees are non-transferable.",13,545,Ul,306,4,,0,11,0,false,false,false,true,46,0.8366013,0.0,0.14705883,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
